Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-4296.995	-4851.297	554.3022	0.8836632	0.654897	0.0433165	0.156506	0.145281	1.174345	2.585509
6	-4295.037	-4849.612	554.5743	0.8708348	0.618802	0.047847	0.172875	0.160476	1.108753	2.465006
12	-4289.946	-4843.591	553.6444	0.8242521	0.599534	0.0133183	0.25299	0.134158	1.112715	3.060349
18	-4285.71	-4839.155	553.4453	0.9098387	0.590559	0.0269247	0.308453	0.0740633	1.172094	3.090908
24	-4294.696	-4849.072	554.3767	0.6987459	0.550827	0.0730892	0.291312	0.0847722	1.31069	2.574908
30	-4266.088	-4820.618	554.5294	0.6861492	0.557774	0.073939	0.255016	0.113271	1.31069	2.488084
36	-4265.479	-4820.075	554.5966	0.6829446	0.506423	0.0731507	0.317583	0.102843	1.246906	2.488084
42	-4279.776	-4834.386	554.6101	0.665086	0.52149	0.0713795	0.342522	0.0646088	1.24496	2.492689
48	-4270.838	-4825.639	554.801	0.6804176	0.544236	0.0670972	0.321973	0.0666937	1.3773	2.277912
54	-4269.178	-4823.692	554.5137	0.5505642	0.490463	0.238386	0.237485	0.0336665	1.375043	2.546626
60	-4282.805	-4836.612	553.8077	0.6312568	0.598623	0.0648157	0.258416	0.0781456	1.204128	3.029757
66	-4279.939	-4833.558	553.6199	0.8781753	0.542888	0.076792	0.277997	0.102323	1.078448	3.062034
72	-4281.921	-4836.16	554.2388	0.7623422	0.546892	0.0764185	0.233123	0.143567	1.159818	2.711539
78	-4267.998	-4821.878	553.8804	1.100095	0.568602	0.0397545	0.242377	0.149267	1.174877	2.711539
84	-4268.563	-4822.802	554.2392	1.008614	0.664986	0.0308138	0.187867	0.116333	1.238709	2.505797
90	-4266.438	-4820.578	554.1398	0.763167	0.436341	0.17291	0.285715	0.105034	1.157519	2.772966
96	-4261.573	-4815.76	554.1868	0.8068845	0.514456	0.0500162	0.241688	0.19384	1.142473	2.725376
102	-4266.445	-4820.705	554.2608	0.901205	0.548596	0.166037	0.0839194	0.201447	1.204125	2.581506
108	-4261.51	-4816.138	554.6278	0.6272697	0.471627	0.201995	0.153195	0.173183	1.230775	2.515477
114	-4284.747	-4839.911	555.1643	0.5822946	0.450266	0.268625	0.150313	0.130795	1.423201	2.079482
120	-4261.248	-4815.305	554.0565	0.8730844	0.513633	0.165697	0.171467	0.149202	1.218984	2.716114
126	-4266.703	-4821.492	554.7893	0.786344	0.573458	0.19586	0.0856344	0.145048	1.551734	2.099893
132	-4259.971	-4814.99	555.0193	0.786344	0.531212	0.150449	0.156278	0.162062	1.48181	1.993955
138	-4255.015	-4810.003	554.9889	0.6606742	0.495211	0.140253	0.213458	0.151079	1.341486	2.1934
144	-4274.386	-4829.401	555.0151	0.7360042	0.398901	0.292369	0.195301	0.11343	1.26559	2.173915
150	-4271.596	-4827.033	555.4372	0.6171711	0.41656	0.315259	0.0884665	0.179715	1.481782	1.83211
156	-4273.237	-4828.115	554.8778	0.8783464	0.486666	0.198644	0.19858	0.116111	1.372422	2.096582
162	-4254.274	-4808.492	554.2186	0.7486875	0.518161	0.135538	0.282564	0.0637366	1.379801	2.597335
168	-4237.447	-4792.619	555.1723	0.6869616	0.543626	0.142199	0.244923	0.069252	1.379801	2.029897
174	-4259.177	-4814.355	555.1776	0.884447	0.5678	0.0917596	0.16952	0.170921	1.429229	1.853563
180	-4266.084	-4821.237	555.1533	0.8610236	0.552588	0.0885503	0.136016	0.222846	1.459784	1.865782
186	-4274.618	-4829.734	555.1165	0.8915111	0.451379	0.0587962	0.325279	0.164546	1.465135	1.865782
192	-4297.396	-4851.555	554.1597	0.8234116	0.625291	0.124506	0.0832861	0.166916	1.193279	2.700244
198	-4316.079	-4870.962	554.8822	1.018527	0.582219	0.11593	0.0971594	0.204692	1.438131	1.955713
204	-4254.007	-4809.317	555.3102	0.801932	0.534416	0.0997602	0.196183	0.169641	1.42393	1.825031
210	-4251.205	-4806.38	555.1746	0.5778684	0.487194	0.17323	0.182107	0.157469	1.454319	2.055215
216	-4242.098	-4796.903	554.8047	0.796978	0.538463	0.102211	0.130145	0.229181	1.41741	2.170259
222	-4251.325	-4805.978	554.6525	0.6141817	0.435857	0.162317	0.224846	0.17698	1.329653	2.446753
228	-4264.65	-4818.661	554.0113	0.6978603	0.518487	0.145219	0.215001	0.121293	1.225795	2.851585
234	-4263.989	-4818.006	554.0167	0.8334735	0.54062	0.224761	0.109214	0.125405	1.308278	2.710967
240	-4245.9	-4800.015	554.1152	0.8230677	0.589156	0.139378	0.115165	0.156302	1.294271	2.665735
246	-4252.882	-4807.774	554.8917	0.6058217	0.545638	0.0816144	0.311011	0.0617365	1.358028	2.28264
252	-4263.989	-4818.683	554.6944	0.7236376	0.585689	0.0808924	0.21006	0.123358	1.40579	2.298596
258	-4255.11	-4809.799	554.6881	0.6059852	0.519484	0.177679	0.251876	0.0509607	1.272031	2.465977
264	-4244.471	-4799.463	554.992	0.6059852	0.5028	0.171973	0.221647	0.103579	1.366346	2.212712
270	-4246.994	-4802.158	555.1645	0.5908513	0.520895	0.213057	0.202366	0.0636824	1.426077	2.071549
276	-4250.754	-4806.059	555.3054	0.5975265	0.555489	0.13366	0.237251	0.0736009	1.429719	1.970884
282	-4252.671	-4807.348	554.677	0.6963239	0.492813	0.158366	0.228273	0.120548	1.379216	2.345051
288	-4258.026	-4812.829	554.8024	0.6377476	0.527285	0.169444	0.194009	0.109262	1.44696	2.261293
294	-4263.764	-4818.941	555.1769	0.6798892	0.535132	0.157084	0.196896	0.110888	1.450321	1.984833
300	-4249.412	-4804.591	555.1793	0.5890726	0.421306	0.211488	0.265089	0.102118	1.432262	2.058918
306	-4250.093	-4805.382	555.2889	0.5890726	0.356916	0.29089	0.247886	0.104308	1.518498	1.928207
312	-4226.039	-4781.024	554.9848	0.5666728	0.505893	0.236369	0.172979	0.0847584	1.415828	2.211945
318	-4245.578	-4800.789	555.2116	0.4435183	0.459926	0.280014	0.196111	0.0639497	1.472056	2.107463
324	-4252.029	-4807.545	555.5158	0.5763922	0.542363	0.131289	0.228434	0.0979134	1.465055	1.818959
330	-4245.61	-4800.996	555.3854	0.5758576	0.496304	0.215449	0.176805	0.111442	1.57533	1.83316
336	-4273.422	-4828.954	555.5318	0.6180594	0.432328	0.261638	0.146903	0.159132	1.391657	1.828381
342	-4282.811	-4836.285	553.4741	0.7478303	0.649605	0.0165051	0.240148	0.0937421	0.9622542	3.298263
348	-4277.823	-4831.575	553.7514	0.8906451	0.607474	0.0470831	0.145542	0.199901	1.121876	2.949362
354	-4297.834	-4852.399	554.5656	0.7060972	0.595196	0.0635689	0.186397	0.154838	1.115856	2.573742
360	-4296.398	-4851.621	555.2234	0.6336563	0.490224	0.161988	0.227889	0.119899	1.506756	1.948645
366	-4276.589	-4831.749	555.16	0.7021154	0.539276	0.150178	0.213809	0.0967375	1.487963	1.95518
372	-4290.976	-4845.885	554.9085	0.7047926	0.520127	0.144846	0.247102	0.0879259	1.432589	2.156103
378	-4269.334	-4824.083	554.7493	0.6892972	0.528651	0.205872	0.154889	0.110587	1.371763	2.308464
384	-4283.622	-4837.866	554.2439	0.8088786	0.535578	0.192175	0.156919	0.115329	1.256065	2.619076
390	-4266.088	-4820.987	554.8993	0.5812298	0.41211	0.290316	0.171516	0.126058	1.260447	2.35644
396	-4267.298	-4822.297	554.9991	0.7094357	0.432595	0.191209	0.243872	0.132324	1.342886	2.152321
402	-4280.301	-4835.172	554.8718	0.7046926	0.370571	0.227036	0.289567	0.112827	1.432065	2.180354
408	-4272.356	-4827.36	555.0045	0.6221599	0.548548	0.207852	0.134368	0.109232	1.233813	2.278919
414	-4272.202	-4827.147	554.9444	0.673107	0.401797	0.221134	0.0969898	0.280079	1.319994	2.227566
420	-4284.901	-4840.27	555.3689	0.6245753	0.400558	0.243681	0.253033	0.102727	1.473058	1.87946
426	-4283.951	-4838.967	555.0157	0.7017781	0.541913	0.18477	0.147476	0.125841	1.413668	2.100486
432	-4262.929	-4817.987	555.0576	0.7145622	0.480946	0.13515	0.272221	0.111683	1.398601	2.073959
438	-4270.96	-4825.357	554.3965	0.8638609	0.553738	0.158885	0.14347	0.143907	1.469659	2.354041
444	-4253.606	-4808.511	554.9049	0.7431146	0.417841	0.124262	0.393111	0.0647854	1.483487	2.09873
450	-4253.8	-4808.576	554.7762	0.6296612	0.521533	0.141209	0.295789	0.0414687	1.322993	2.362544
456	-4260.083	-4815.265	555.1823	0.5744869	0.504798	0.202361	0.240694	0.0521475	1.463498	2.046354
462	-4249.515	-4804.939	555.4239	0.5193986	0.609544	0.135296	0.192192	0.0629681	1.479868	1.911635
468	-4256.283	-4811.496	555.2136	0.6768182	0.502818	0.189686	0.186572	0.120924	1.369356	2.016536
474	-4259.856	-4815.282	555.4261	0.8083171	0.41059	0.183516	0.252555	0.153339	1.564883	1.639702
480	-4262.067	-4817.661	555.5934	0.625745	0.41299	0.184589	0.248186	0.154235	1.604668	1.629442
486	-4266.65	-4822.359	555.7086	0.523649	0.335927	0.184004	0.426184	0.0538848	1.59553	1.629442
492	-4263.798	-4818.884	555.0863	0.7450748	0.612639	0.109935	0.185936	0.0914898	1.532481	1.944226
498	-4280.475	-4835.834	555.3594	0.6050014	0.540077	0.111472	0.228802	0.11965	1.527019	1.863223
504	-4275.718	-4831.119	555.4009	0.6238641	0.475318	0.195054	0.201367	0.128262	1.477319	1.855237
510	-4264.596	-4819.773	555.1766	0.6038427	0.396434	0.230037	0.237483	0.136046	1.42435	2.055731
516	-4272.696	-4827.857	555.1606	0.6104541	0.499748	0.0621172	0.302841	0.135294	1.448325	2.045834
522	-4256.53	-4810.408	553.8785	0.7594239	0.54813	0.0895166	0.205547	0.156807	1.255003	2.874897
528	-4262.014	-4816.051	554.0368	0.6677567	0.50661	0.101358	0.263108	0.128924	1.193695	2.874897
534	-4258.921	-4813.105	554.184	0.7737322	0.474031	0.0948395	0.310496	0.120633	1.159807	2.737776
540	-4261.862	-4815.918	554.0565	0.7035102	0.477986	0.204166	0.209459	0.10839	1.212489	2.828572
546	-4256.721	-4810.505	553.7841	0.7398357	0.470888	0.167031	0.225506	0.136575	1.166681	2.99745
552	-4251.886	-4806.317	554.4316	0.6539666	0.541819	0.151179	0.200611	0.10639	1.246601	2.610003
558	-4264.289	-4818.114	553.8253	0.7321081	0.509024	0.157976	0.187902	0.145097	1.201993	2.956388
564	-4276.807	-4830.781	553.9735	0.6528361	0.514351	0.15963	0.189868	0.136151	1.210102	2.912769
570	-4275.339	-4829.241	553.9023	0.7147328	0.499637	0.048944	0.319164	0.132256	1.154037	2.949981
576	-4279.423	-4833.375	553.9528	0.6597334	0.543545	0.0480214	0.275953	0.13248	1.23026	2.908684
582	-4283.377	-4836.846	553.4688	0.8524889	0.530395	0.046852	0.291216	0.131538	1.274716	3.05091
